,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MultipleLines,DSL,Fiber optic,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year,tenure,MonthlyCharges,TotalCharges,pre,Churn
473,4028,5574-NXZIU,1,0,0,0,1,1,1,1,1,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2678671666896513,1.5093558538176732,2.1891758179346197,0,0
474,4210,5446-DKWYW,0,1,1,1,1,0,0,1,0,1,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1862915313699691,0.03717728195540939,0.796327694959714,0,0
475,6423,0480-KYJVA,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,-1.3329525479936748,-0.18826561218617754,0,0
476,2576,1074-AMIOH,0,0,1,1,1,0,1,1,1,1,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8599889900912407,1.4775701801070105,1.6858730136833222,0,0
477,2278,0015-UOCOJ,0,1,0,0,1,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.016250622261448,-0.5316189844459198,-0.8403489968894585,0,0
478,453,0256-LTHVJ,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.15970645140478576,0.5674961538648837,0.011583507413359955,1,1
479,1887,4547-LYTDD,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6491602633228785,0.2864438810548155,-0.45476120727801456,1,1
480,3554,1077-HUUJM,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.016250622261448,0.23291011480527837,-0.7806109975152632,1,0
481,3293,2041-JIJCI,0,0,0,0,1,0,1,0,0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0978262575811302,-0.002973042731743351,-0.826848118724013,1,0
482,5804,1555-HAPSU,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5941697079683799,-1.3446630593607611,-0.24290127298948536,0,0
483,2608,4323-SADQS,1,0,1,1,0,1,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.016250622261448,-0.9900018579575793,-0.8679377479231949,0,1
484,1568,3292-PBZEJ,1,1,0,0,1,0,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8530993516220837,1.5829647824107864,-0.45984096912956174,1,0
485,2913,6203-HBZPA,1,0,0,0,0,1,1,1,1,1,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8192011724313997,-0.006318903122339453,0.5118158778343894,0,0
486,2351,9755-JHNMN,0,0,0,0,1,1,1,1,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6968377194518764,0.11078621054852268,0.4991277615651915,0,0
487,1846,7369-TRPFD,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5267968103433552,-1.5153019392811597,-0.867960324642535,0,0
488,1083,9878-TNQGW,1,0,0,0,1,0,0,0,0,0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,0.5641502934742879,-0.9167486151367286,1,1
489,6206,2279-AXJJK,1,0,1,0,1,0,1,0,1,0,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8192011724313997,1.055991770891908,1.3035588483762084,0,0
490,626,5016-IBERQ,1,0,1,0,1,0,1,1,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.36364553970399105,0.6745636863639576,-0.10536389876892703,0,0
491,3647,1016-DJTSV,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.975462804601607,0.18774099953223183,-0.7353672519574828,1,0
492,2810,8433-WPJTV,0,1,1,1,1,0,0,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3494428020093336,1.3320252531160823,2.0615496235044137,0,0
493,5716,8903-XEBGX,1,0,0,1,1,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,-0.29406289671360014,-0.9449695143119908,1,0
494,1033,2632-TACXW,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2270793490298102,-1.3530277103372512,-0.3543173829334209,0,0
495,6889,7952-OBOYL,1,0,0,0,1,0,0,1,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.179401892900812,0.8619318682373365,-0.8836511445839809,1,0
496,5316,1470-PSXNM,1,0,1,1,1,0,1,1,0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6968377194518764,0.9890745630799869,1.0469744330747235,0,0
497,479,6227-HWPWX,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6899480809827195,0.16431997679805935,-0.5448423174454519,0,1
498,344,5924-SNGKP,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.370535178173148,-1.466786963617517,-0.6034514808526366,0,0
499,4264,8818-DOPVL,0,1,0,0,1,0,1,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5744742664723533,1.3504274852643605,1.2021668018193263,1,0
500,3109,4521-WFJAI,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9823524430707639,-1.2760729213535418,-0.3419904941736664,0,0
501,5355,4724-WXVWF,1,0,0,0,1,1,0,0,1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6560499017920354,1.047627119915418,1.0131770842224295,0,0
502,1381,3717-OEAUQ,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2201897105606532,0.22119960343819237,-0.9356904826631647,1,0
503,984,8165-ZJRNM,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,-1.3496818499466552,-0.23578960639731925,0,0
504,657,7838-LAZFO,1,0,1,0,1,1,1,1,0,1,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5336864488125123,0.4922142950764726,0.6303662310898314,0,0
505,350,0513-RBGPE,1,0,1,1,1,1,0,1,1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20738390753378377,-0.043123367418896094,0.034905258491796765,0,0
506,4486,7251-XFOIL,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1862915313699691,0.8401837756984624,1.4896813226168986,0,0
507,4038,2525-GVKQU,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.145503713710128,-1.4550764522504307,-0.5005016406612797,0,0
508,3638,7579-OOPEC,0,1,1,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2201897105606532,-0.4663747068292969,-0.9420571175171039,0,1
509,1697,3795-GWTRD,0,0,1,1,1,1,1,1,1,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2678671666896513,0.3834738323821008,1.1317274374778716,0,0
510,933,4750-ZRXIU,0,1,0,0,1,0,0,0,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.138614075240971,0.6862741977310436,-0.8314311927500756,1,1
511,4266,5445-PZWGX,1,0,0,0,1,1,1,0,1,0,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2270793490298102,1.2684539056947572,1.9541521696030353,0,1
512,621,0516-UXRMT,0,0,0,0,1,1,1,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2270793490298102,0.9355407968304497,1.6049128981293295,0,0
513,1706,0727-BNRLG,1,0,0,0,1,0,1,1,1,1,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5125940726486977,1.122908978703829,2.0509159886951753,0,0
514,3837,3932-CMDTD,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.138614075240971,1.3905778099515134,-0.7935926111358839,0,1
515,6964,1264-FUHCX,0,0,1,0,0,0,1,0,1,1,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6968377194518764,-0.2606042928076396,0.2615077905094829,0,0
516,3988,6194-HBGQN,1,0,0,0,1,1,1,1,1,1,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7784133547715586,0.5708420142554801,0.8690924613932102,0,0
517,1881,4524-QCSSM,1,0,0,0,0,1,1,0,0,0,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.24128208672446785,-0.6503970283120798,-0.47180663037987297,0,0
518,3874,4570-QHXHL,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9346749869417659,-0.6805097718274443,-0.8108412247118042,1,0
519,2329,2972-YDYUW,0,0,0,0,1,0,1,0,1,0,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0231402607306048,1.0242060971812452,1.4753902592745456,0,0
520,6725,2061-VVFST,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20738390753378377,-1.4918809165469873,-0.6304532371835275,0,0
521,4422,6874-SGLHU,1,0,0,0,1,0,1,0,0,1,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.07813081608510364,1.1011608861649544,0.37019211741325325,0,0
522,3117,9844-FELAJ,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5533818903085388,1.4658596687399246,2.381574620151888,0,0
523,5194,1902-XBTFB,1,0,0,1,1,0,1,1,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.40443335736383207,0.8468754964796545,-0.09028265024966682,1,1
524,4402,9039-RBEEE,1,0,0,0,0,1,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.28895954285346587,-0.5065250315164493,-0.1447602740175932,0,1
525,985,9369-XFEHK,0,1,1,0,1,0,1,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044232636894419544,0.5524397821072015,0.20547237310708213,0,1
526,4627,3680-CTHUH,1,0,0,0,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.145503713710128,1.7569495227217808,2.189062934337919,0,0
527,101,3679-XASPY,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-1.4935538467422853,-0.9852463816149253,0,0
528,1388,9089-UOWJG,0,0,1,1,1,0,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8123115339622426,-0.19201415480042036,-0.6596449352904189,0,0
529,4114,1574-DYCWE,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7784133547715586,-1.4768245447893051,-0.5295127250134494,0,0
530,2118,9779-DPNEJ,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.40443335736383207,0.5373834103495195,-0.18548867570733168,1,0
531,1654,2967-MXRAV,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2609775282204942,-1.5153019392811597,-0.9855398789663479,0,0
532,6292,0327-WFZSY,1,0,1,1,1,0,0,1,0,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28895954285346587,1.2015366978828361,0.7378539918685705,0,0
533,3991,1731-TVIUK,0,0,0,0,1,0,1,0,1,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.138614075240971,0.9840557724940926,-0.8304829705377867,1,1
534,4527,7666-WKRON,0,0,0,0,1,0,0,1,1,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.28895954285346587,0.5474209915213076,0.4515811906347097,0,1
535,6419,3865-ZYKAD,1,1,1,0,1,1,1,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5125940726486977,0.6963117789028321,1.6183911995754345,0,0
536,2286,1465-LNTLJ,1,1,1,0,1,0,0,1,1,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.975462804601607,0.010410398830641055,-0.7313711726342655,0,0
537,3377,2696-RZVZW,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4718062549888566,-1.3061856648689065,-0.2583889024568693,0,0
538,6726,0685-MLYYM,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,0.2228725336334903,-0.924108625641637,1,1
539,4740,2778-OCLGR,1,1,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.32285772204415,-0.8360922799901608,-0.5554533755353505,0,1
540,6142,3982-XWFZQ,0,0,1,0,1,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.41132299583298904,-0.4630288464387008,0.000995026042801621,0,1
541,6245,4759-PXTAN,0,0,1,0,1,0,1,0,1,1,1,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.104715896050287,0.5357104801542212,1.1251124587111898,0,0
542,680,1448-PWKYE,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.5323646197636253,-0.9579059744939311,1,1
543,4670,8741-LQOBK,0,0,1,1,0,1,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5744742664723533,-0.971599625809301,-0.26243013521876685,0,0
544,6174,8650-RHRKE,1,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.138614075240971,-1.1522760869014879,-0.9405219006019695,1,1
545,1351,7266-GSSJX,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8530993516220837,-1.4600952428363247,-0.8807839012277743,0,0
546,1844,1265-HVPZB,1,0,1,0,1,1,1,1,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.104715896050287,0.07732760664256214,0.7932346844101051,0,0
547,2704,9640-ZSLDC,0,0,1,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8599889900912407,-0.11673229601200914,0.4946801478551702,0,0
548,4478,0988-JRWWP,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.179401892900812,-0.33086736101015657,-0.9306332975309576,1,0
549,2509,1926-QUZNN,0,0,1,0,1,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,-1.2994939440877142,-0.16266361245437955,0,0
550,4171,9025-ZRPVR,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.9346749869417659,-1.5102831486952655,-0.910223943247408,0,1
551,4977,6527-PZFPV,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.32285772204415,-1.4483847314692389,-0.7819656006756758,0,0
552,1023,7460-ITWWP,0,1,1,0,1,0,0,1,0,0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5336864488125123,0.7364621035899844,0.7495487324867991,1,0
553,3541,1530-ZTDOZ,0,0,1,0,0,1,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6968377194518764,-0.784231443935922,-0.059013893963476186,0,0
554,454,4785-FCIFB,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1862915313699691,-1.3279337574077807,-0.3537981183885961,0,0
555,4648,9717-QEBGU,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,0.20781616187580795,-0.9290077737384626,1,0
556,3050,0876-WDUUZ,0,0,0,0,1,0,0,0,1,0,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0978262575811302,0.7130410808558124,-0.8017202300983594,1,1
557,1519,7881-EVUAD,0,0,0,0,0,1,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,-0.7189871663192988,-0.961337635833643,0,1
558,958,4002-BQWPQ,1,0,0,0,1,1,1,1,1,0,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2820699043843089,0.5909171765990562,-0.07795576148991226,0,0
559,4572,6377-WHAOX,0,0,1,0,1,0,1,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.145503713710128,1.4073071119044935,1.90087111196014,0,0
560,315,5027-YOCXN,1,0,1,1,1,1,1,0,1,1,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7784133547715586,1.5377956671377395,1.573576411685118,0,0
561,6796,8450-JOVAH,1,0,1,1,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2201897105606532,-0.2472208512452552,-0.9427569958166502,0,1
562,978,6646-QVXLR,1,1,1,0,1,0,1,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.2270793490298102,1.327006462530188,1.8882733025683032,0,1
563,2695,0254-KCJGT,1,0,1,0,1,1,1,1,1,0,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8192011724313997,0.5792066652319703,0.9721551851812681,0,0
564,791,3442-ZHHCC,1,0,0,0,1,1,1,1,0,0,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4718062549888566,0.4286429476551478,1.274028499479214,0,0
565,156,9167-APMXZ,0,0,0,0,1,0,0,0,0,1,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.40443335736383207,0.6712178259733618,-0.17135564940036035,1,0
566,6509,0616-ATFGB,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-1.3061856648689065,-0.9827177890488217,1,1
567,260,7273-TEFQD,1,1,0,0,0,0,0,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.179401892900812,-0.7675021419829418,-0.9343358795027521,1,1
568,2516,8245-UMPYT,0,1,0,0,1,0,0,0,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6491602633228785,1.0810857238213782,-0.2800625530234707,1,1
569,3007,6022-UGGSO,0,1,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.003444819234578484,0.3449964378902465,0.03409249659554913,1,1
570,266,6292-TOSSS,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7376255371117175,-1.3112044554548006,-0.4543322496105505,0,0
571,1774,5207-PLSTK,1,0,1,1,1,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-0.5132167522976416,-0.9720164240815623,0,0
572,882,3908-BLSYF,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.057038439921289,0.6628531749968716,-0.7693677912838387,1,1
573,3565,4317-VTEOA,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-0.4462995444857205,-0.9711133553079538,1,1
574,6270,0625-AFOHS,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.11891863374494469,-1.4684598938128148,-0.7417113100920817,0,0
575,5585,4667-OHGKG,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.4985726373281796,-0.9853141117729458,0,1
576,3787,2386-OWURY,0,0,0,0,1,0,0,0,1,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.063928078390446,1.0442812595248214,1.6328628766725093,0,0
577,476,3780-DDGSE,1,1,1,1,1,0,1,0,1,1,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.12580827221410165,0.40020313433508103,0.2464265419902227,0,0
578,6794,1047-RNXZV,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4521108134928301,-1.4902079863516895,-0.5984168724397697,0,0
579,6426,3926-YZVVX,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.370535178173148,-0.46972056721989297,-0.07784287789321122,0,0
580,3777,4742-TXUEX,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6152620841321943,-1.4985726373281796,-0.5919373539891295,0,0
581,6557,8709-KRDVL,0,0,0,0,1,0,1,0,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.044232636894419544,1.2015366978828361,0.5053363593837492,1,0
582,2981,0397-ZXWQF,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4310184373290156,-1.458422312641027,-0.34790559464080134,0,0
583,1329,3910-MRQOY,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,-1.4952267769375835,-0.31833009230512643,0,0
584,1760,2511-MORQY,1,0,1,1,1,0,0,1,0,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7376255371117175,-0.30744633827598433,0.18632731510658415,0,0
585,3656,4039-PIMHX,1,1,1,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6968377194518764,-0.4780852181963831,0.08893134787291897,0,0
586,6970,8083-YTZES,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.138614075240971,0.34332350769494807,-0.8742140758997733,1,1
587,5560,1346-PJWTK,1,0,1,0,1,0,1,1,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1862915313699691,1.005803865032967,1.594098649565369,0,0
588,1909,3750-YHRYO,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.016250622261448,-1.453403522055133,-0.9262985674176373,0,0
589,1040,1236-WFCDV,1,1,0,0,1,0,0,0,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7307358986425606,0.882007030580913,-0.42234103830547326,1,1
590,6539,5949-HGVJL,0,0,1,0,1,0,1,0,1,1,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.24128208672446785,0.29982732261719947,-0.10924709449544309,0,0
591,5822,9112-WSNPU,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.12580827221410165,0.2161808128522981,0.09823295624108537,0,0
592,5048,1360-JYXKQ,0,1,1,0,1,0,0,1,1,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9007768077510817,1.1714239543674714,1.461008889054832,0,0
593,6991,3585-ISXZP,0,0,0,0,1,0,0,0,0,1,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.975462804601607,1.055991770891908,-0.6426898190659213,1,1
594,1783,8380-PEFPE,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.252985277148855,-0.9616762866237462,1,1
595,5078,9402-ROUMJ,0,0,1,1,1,1,0,1,1,0,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4310184373290156,1.2099013488593262,2.0262847878950057,0,0
596,2154,4335-UPJSI,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.32285772204415,-1.4835162655704972,-0.7691194473710964,0,0
597,6073,6096-EGVTU,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3086549843494926,-1.3112044554548006,-0.27360561129217076,0,0
598,5183,8988-ECPJR,0,1,1,1,1,0,1,0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0850204545542606,0.5189811782012409,0.2333771982115816,0,1
599,1440,7677-SJJJK,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.975462804601607,-1.4784974749846032,-0.9245150065897607,0,0
